L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,Cluster,Cluster_KMeans,Cluster_Agglom,Cluster_GMM,GMM_Confidence,Recon_Error,Player
-0.78076774,-0.06437336,0.18998292,-0.6652581,0.39997065,0.78470135,0.6764888,-0.7038078,0.41279155,-0.1585173,-0.77177393,0.7206874,4,4,4,0,1.0,0.060528617,Benjamin André
-0.36941427,-0.070697956,-0.78043395,0.48188448,0.07882123,-0.13063882,-0.42253637,0.66546065,-0.18819277,-0.22836456,-0.4217781,0.7542392,3,3,3,3,0.90426344,0.03402252,Marcos André
-0.873941,-0.13858902,0.095847465,-0.48666513,0.5260363,0.6497677,0.5315931,-0.60025054,0.53163445,-0.19398491,-0.78137875,1.0075572,4,4,4,0,1.0,0.036643475,Robert Andrich
-0.002441913,-0.6412258,-0.9520033,1.3011037,0.3544782,-1.5569277,-0.0992655,0.06305676,0.26167023,-0.48478144,-0.34612706,0.5660994,3,3,3,3,1.0,0.018357873,Angeliño
-0.3040425,-0.19221297,-0.16613904,-0.12227203,0.047825966,-0.13781452,0.31860515,-0.0033875778,0.13828088,-0.4975407,-0.68107104,0.11654986,4,4,4,4,0.99999136,0.030620852,Lorenzo Anghelè
0.032415494,-0.8943347,-1.1143725,1.5000589,0.21326727,-1.9415327,-0.026734512,0.30320254,0.2069786,-0.5545381,-0.41038477,0.48237205,3,3,3,3,1.0,0.027941788,Faustino Anjorin
-0.48917842,0.0064401906,-0.24254563,0.2199379,0.026391622,-0.13546476,-0.26409104,0.46594813,-0.13389876,0.16140543,-0.1445876,0.5150565,1,4,3,1,0.62353724,0.026455,Waldemar Anton
-0.29584613,-0.1723193,-0.19444802,0.06128408,0.038967945,-0.14831229,0.0063289963,0.20901409,-0.15545292,-0.23375277,-0.4656304,0.20898229,4,4,4,4,0.64497775,0.024979522,Leandro Antonetti
-0.45755592,0.09694832,-0.15817589,-0.051181242,0.22894062,0.23263074,0.06991261,-0.0179689,0.019944414,-0.23464926,-0.28913176,0.44981256,4,4,4,4,0.99254394,0.07682275,Kyllian Antonio
-0.9512383,-0.10243444,-1.1200697,0.12330582,-0.23641445,-0.5982701,-1.1898103,1.6923598,-0.9259488,1.1508889,0.84424186,0.68522227,1,2,1,1,0.99839836,0.055924695,Michail Antonio
-0.34335756,-0.47915056,-0.48481792,0.2468455,0.2072783,-0.28881994,-0.30867952,0.41046745,-0.19997565,-0.13049892,-0.8777032,0.71749175,3,3,3,3,0.9757633,0.03957656,Antoniu
-0.9668875,-0.021214038,-1.2092463,-0.4113695,-1.2276958,0.9128337,-0.312758,1.3555319,-0.64164317,0.47287303,0.37756553,0.96766937,2,2,2,2,1.0,0.15949205,Antony
-0.4903106,-0.9199425,-0.5172473,0.41855,-0.061038252,-0.7325647,0.025260529,0.4434709,0.053467676,-0.17919843,-1.0044004,0.6706297,3,3,3,3,0.9990773,0.041878503,Antony
-0.29454017,0.10643466,0.3327063,-0.010854006,-0.820647,0.17216353,0.6314909,0.32411104,0.07426955,0.7730943,0.61770296,-0.41946805,2,0,2,2,0.9983644,0.07803649,Anuar
-0.80527776,-0.15996297,0.55782974,-0.7172412,-1.1116679,0.7584877,1.1440622,-0.27808183,0.47476822,0.85523665,0.1536834,-0.4575746,0,0,0,0,0.99857914,0.14500716,Dennis Appiah
-0.36700106,-0.24412845,-0.17393085,-0.30804896,-0.005884506,0.068803996,0.3754594,-0.069429584,0.07026221,-0.47821456,-0.7224462,0.14964685,4,4,4,4,0.9997158,0.024935676,Aritz Arambarri
-0.62546706,-0.62605417,-0.35611364,0.038245946,-0.1196617,-0.32885325,0.5043864,-0.0801054,0.43935496,-0.65585697,-0.92543375,0.3037911,4,4,4,4,0.99999905,0.020037964,Mauro Arambarri
-0.81003094,-0.54274195,0.280064,-0.65930825,-0.6607587,-0.13166352,1.0930198,-0.7360292,0.64547247,-0.23778905,-0.36072552,-0.70940554,0,0,0,0,1.0,0.04046004,Jon Aramburu
-0.10762795,-0.9401303,-1.0351455,1.6736585,0.45063597,-1.9464158,-0.35553014,0.4699811,0.1903616,-0.22630174,-0.30027378,1.0184515,3,3,3,3,1.0,0.060411345,Julian Araujo
-0.7784114,0.09732165,0.2114659,-0.7135287,0.40863797,0.8680552,0.65825695,-0.8524494,0.5537731,-0.08614235,-0.5940559,0.43001643,4,4,4,0,1.0,0.044614848,Ronald Araújo
-0.17180166,-0.2722894,-0.4870773,0.11577668,0.081392005,-0.10381463,-0.1642915,0.3477494,-0.25243232,-0.31894982,-0.76820123,0.4882316,4,4,3,4,0.8154464,0.022341318,Cameron Archer
-0.07841596,-0.50648403,-0.69213736,0.4615203,0.2945897,-0.5867659,-0.30776003,0.31249604,-0.11929947,-0.30554366,-0.99878836,0.6761042,3,3,3,3,0.9983249,0.029658278,Carlens Arcus
-0.8465882,-0.74908733,0.027467534,-0.19699754,-0.44022304,-0.4007045,0.7952554,-0.47582176,0.58621174,-0.3402025,-0.44784892,-0.33171284,4,4,4,4,0.77592933,0.021082677,Alphonse Areola
-0.34405935,-0.22622883,-0.0805876,-0.24785347,-0.26334402,0.1163459,0.28250602,0.20324185,-0.22512835,-0.21031523,-0.51522386,0.13136336,4,4,4,4,0.99978536,0.024084464,Adu Ares
-1.4282875,-0.72227025,-1.5249064,1.613062,0.28396824,-2.7019784,-1.7507261,2.8551261,-0.9308746,2.438267,2.4473603,0.6195702,1,1,1,1,1.0,0.15025201,Jesús Areso
-0.31744757,0.013079764,-0.18818769,-0.07303922,-0.6116869,0.30893707,0.3480036,0.41370955,-0.36318898,0.19002175,0.26738015,-0.027130947,2,4,2,2,0.9986466,0.03872897,David Argüelles
-0.99447703,0.045426168,-0.15799499,-0.6929001,-0.9914005,0.22048534,-0.4255554,1.0184067,-0.31042328,1.6221224,0.67709565,0.1305056,2,2,2,2,1.0,0.12806605,Joe Aribo
-0.70506054,-0.34262583,-0.023402445,0.2319724,0.41804188,-0.17861521,-0.14703768,-0.031081177,0.2564177,0.083398655,-0.31594938,0.96370006,4,4,4,3,0.99997383,0.06384594,Adam Armstrong
-0.77616143,-0.20764934,-0.8868376,1.0280441,0.08166735,-1.1551775,-0.8889366,1.6592382,-0.3010037,1.0644294,0.70762825,0.7967466,1,1,1,1,1.0,0.08547364,Harrison Armstrong
-0.46327168,-0.28151712,0.1199431,-0.3483879,-0.79321074,0.16558684,0.6645299,0.19696565,-0.20154436,0.20857619,-0.045771405,-0.34480712,0,0,2,0,0.9998584,0.036134917,José Arnaiz
-0.2729389,0.023363044,-0.5079071,0.25566784,-0.1112618,0.019994348,-0.18334611,0.5305083,-0.3656543,-0.14254807,-0.190136,0.39102387,1,4,3,1,0.7254349,0.0446015,Hákon Arnar Haraldsson
-0.5445468,-0.02200626,0.13823424,-0.47663856,-0.5523921,0.38814288,0.1460397,0.19868058,-0.13352072,0.72702086,0.14183307,-0.06524256,2,0,2,2,0.9956403,0.057094347,Marko Arnautović
-0.5671683,-0.91213703,-0.75513583,2.2231798,0.9805812,-2.6565094,-0.9346698,1.1040707,-0.4192325,1.0650499,1.6407655,0.6235919,1,1,1,1,1.0,0.119654104,Maximilian Arnold
-0.77858716,-0.39770418,0.39701805,-0.5739568,-0.5952524,-0.18655223,0.9400168,-0.72260404,0.6840614,0.07957992,0.00794749,-0.96404046,0,0,0,0,1.0,0.029694047,Jann-Fiete Arp
-1.2230605,-0.015193007,0.47003192,-1.075191,-0.14380512,0.9110925,0.9121258,-1.4424369,1.150706,0.42434692,0.00260216,-0.64679444,0,0,0,0,1.0,0.04223578,Sergio Arribas
-1.1196167,-0.5376425,0.38781083,-0.8013831,-1.7059586,0.4949525,1.4979767,-0.25285277,0.35509133,0.6547061,0.21170118,-0.6262226,0,0,0,0,1.0,0.07585053,Kepa Arrizabalaga
-1.0328026,-0.24456406,-0.2810256,-0.9598681,-1.44975,0.8431914,0.12088701,0.73731065,-0.24587183,1.2895906,0.41418347,0.12941033,2,2,2,2,1.0,0.13997683,Arthur
-0.986507,-0.20410642,0.49741,-0.7453029,-0.35457304,0.38650888,0.88877827,-0.8929128,0.8153585,0.09110932,-0.186747,-0.5677051,0,0,0,0,1.0,0.07090588,Takuma Asano
-0.6092041,-0.49029577,-0.27070308,-0.07487507,-0.011515394,-0.17470595,0.4748393,-0.18844208,0.41794646,-0.5672024,-0.81715906,0.20901586,4,4,4,4,1.0,0.01790214,Raúl Asencio
-0.2509229,-0.1609348,-0.265189,0.58571327,0.053011302,-0.5073073,-0.005092658,0.343219,-0.14779651,-0.02425521,0.0012398064,0.14557606,3,3,4,3,0.8645464,0.07856472,Marco Asensio
-0.48425537,-0.18809856,-0.047933273,0.25400162,-0.013758332,-0.25720042,-0.029926661,0.33560368,-0.06697864,0.23706435,-0.16452855,0.34570298,4,4,4,1,0.6311353,0.03210165,Marco Asensio
-0.31497562,-0.08804403,-0.92211443,0.79840493,0.2545447,-0.40709412,-0.4237121,0.5708551,-0.028573215,-0.47386348,-0.4261566,0.74033934,3,3,3,3,0.9999986,0.049756736,Kristjan Asllani
-0.23447537,-0.0019934322,0.01724393,-0.47608483,-0.44997764,0.16304527,0.75252855,-0.122545116,0.043027192,-0.24054958,-0.21401195,-0.2588514,0,4,2,0,1.0,0.08000146,Iago Aspas
-1.0984358,0.19529398,0.7267103,-1.1241497,0.009460896,1.0855831,0.9159609,-1.6377727,1.4017245,0.60434353,-0.017668113,-0.7116363,0,0,0,0,1.0,0.16534854,Yaser Asprilla
-0.31171682,-0.111434616,-0.14137432,0.028894067,0.03755384,-0.09413545,-0.019748356,0.22450553,-0.23212625,-0.19371349,-0.3751073,0.20033874,4,4,4,3,0.86156607,0.07842575,Lorenz Assignon
-0.335919,-0.36707073,-0.2669119,1.0816618,0.514555,-1.4062431,-0.5680679,0.6317162,-0.4311964,0.7038633,0.7629545,0.4676916,1,3,1,1,1.0,0.039267972,Dehmaine Assoumani
-0.43931574,-0.142082,-0.014065139,-0.44820023,-0.14816308,0.38870543,0.27393928,0.05992553,-0.2072068,-0.083401024,-0.5479238,0.25638902,4,4,4,4,0.99934506,0.052589606,Valentin Atangana Edoa
-0.19818984,-0.028683616,0.19939682,-0.40559268,-0.6277552,0.12480046,0.8694366,0.09802068,0.04228501,-0.2736066,-0.31745386,-0.24525946,0,4,2,0,1.0,0.057369433,Arthur Atta
-0.23932032,-0.49427453,-0.3625778,0.03541556,-0.6851738,-0.6049042,0.79531026,0.255509,-0.11278345,-0.62737733,-0.2596714,-0.39531854,4,4,4,4,0.92071265,0.04570332,Noah Atubolu
-0.550145,-0.6000743,-0.051816262,-0.22908346,-0.37799594,-0.58898365,0.7420501,-0.45695558,0.5071428,-0.41226417,-0.36200678,-0.5666719,4,4,4,0,0.9998656,0.04357544,Emil Audero
-0.6704261,0.1663717,-0.9584846,-0.5573939,-0.62798023,0.67683125,-0.6513463,0.96012986,-0.9444571,0.38128084,0.40760824,0.628278,2,2,2,2,1.0,0.17346615,Tommaso Augello
-0.14399856,-0.17139558,-0.66410697,-0.116769746,-0.22651662,-0.19662553,-0.3876027,0.6910358,-0.86965805,0.113000184,-0.15348864,0.14774308,2,2,4,2,1.0,0.14199811,Carlos Augusto
-0.4484957,-0.14421894,-0.15100893,-0.34175622,0.34784615,0.3546064,0.2232851,-0.25992584,0.06521323,-0.28610003,-0.7958318,0.541303,4,4,4,4,0.8948128,0.073714964,Yann Aurel Bisseck
-1.1567148,-0.42171475,0.082793064,0.7511721,-0.570855,-1.424574,-0.3583185,1.2225071,0.036926135,2.639904,1.7503201,-0.3657399,1,1,1,2,0.99999905,0.15376155,Brandon Austin
-0.18411933,-0.73360014,-0.63157743,0.9790624,0.3289071,-1.278902,-0.15010872,0.14503917,0.28230911,-0.29228956,-0.5688159,0.6804234,3,3,3,3,1.0,0.03296644,Ezequiel Ávila
-0.58510226,-0.22649293,0.21365386,-0.31619263,-0.70287025,0.33425182,0.56840074,0.17846383,-0.08892581,0.5633647,0.027589872,-0.14511816,2,0,2,2,0.83351654,0.043584134,Taiwo Awoniyi
-0.31725842,-0.13278022,0.0972482,0.22216363,0.24824871,-0.5257512,-0.28708708,0.26927993,-0.29607433,0.4491877,-0.11560794,0.32003644,3,3,3,1,0.9974725,0.074858464,Yasin Ayari
-0.7833328,-0.09061226,-0.62932855,0.3408112,-0.30936325,-0.51055676,-0.52942693,1.2964321,-0.2926392,1.084138,0.3984039,0.5431343,1,2,1,1,0.9987163,0.092741124,Florian Ayé
-0.34120125,-0.123499006,-0.2529106,-0.042001054,0.42130798,0.016391471,0.13107437,-0.17970207,0.20632873,-0.3591231,-0.7082857,0.5281372,4,4,4,4,0.99998754,0.04126977,André Ayew
0.3894763,-0.87230676,-1.0168619,0.5933204,0.2956547,-1.0858066,-0.28879052,0.16217053,-0.4483977,-0.15931658,-1.1113663,0.52930677,3,3,3,3,1.0,0.061771173,Jordan Ayew
-0.4523247,-0.39468995,0.008533329,-0.6318512,-0.05634443,0.32765085,0.05543339,0.049384095,-0.3525399,0.0645216,-0.7980417,0.4348134,4,4,4,4,0.9989594,0.07565004,Jordan Ayew
-0.12609927,-0.30704755,-0.8079139,0.5325768,0.11424124,-0.4476117,-0.3751809,0.6099875,-0.3474305,-0.2396625,-0.64062405,0.4937223,3,3,3,3,0.9999866,0.02722902,Neil El Aynaoui
-0.35672647,-0.36423698,-0.12243723,-0.6774354,-0.865264,0.23941319,0.36229578,0.23334697,-0.6190879,0.50782233,0.12782434,-0.5494319,2,0,2,2,0.99999994,0.13653252,Ayman Azhil
-0.51300204,-0.27314833,0.18292119,-0.2980708,-0.56883186,0.14968683,0.52610844,0.1473423,-0.13114066,0.2311622,-0.20359334,-0.10599986,0,4,2,0,0.98016644,0.096418336,Adam Aznou
-1.1531924,-0.22376627,0.51059043,-0.91479874,-0.5498807,0.9992559,0.9620294,-0.66170716,0.7289081,1.0212471,-0.075138606,0.20271382,0,0,0,0,1.0,0.17666323,Adam Aznou
-0.609889,-0.40004033,-0.12646282,-0.61987114,-0.8783621,0.44150835,0.42785895,0.20746168,-0.39451867,0.40075767,-0.08636812,-0.12880936,2,0,2,2,0.84118706,0.086940795,César Azpilicueta
-0.5463611,-0.16428466,-0.82973254,0.4711538,0.22460225,-1.03316,-0.9738558,1.1342605,-0.9416074,0.80237436,0.77384126,0.3468585,1,2,1,1,0.9999795,0.045207355,Paulo Azzi
-0.5872447,-0.27829182,0.084449776,-0.50366974,-0.65663064,0.47291148,0.6542105,0.05002949,-0.086802475,0.2112161,-0.29676953,0.027692925,0,0,2,0,0.9703398,0.05347222,Oussama El Azzouzi
-0.40170813,-0.23741916,-0.029890724,-0.23097618,-0.35381678,0.09474951,0.4170642,0.19759741,-0.15151042,-0.22789901,-0.48763728,0.13049234,4,4,4,4,0.9990868,0.043980278,Papa Ba
0.03373593,-0.6221908,-0.5145073,0.27526477,0.17144348,-0.635823,-0.11162259,0.1839045,-0.19679314,-0.18141107,-1.0472428,0.40529433,3,3,3,3,0.9998913,0.07655843,Shavy Babicka
-0.52121747,-0.37025845,-0.0884509,-0.33139247,-0.30633473,0.144244,0.053213004,0.33461216,-0.39444864,0.26136237,-0.5042357,0.26024392,4,4,4,2,0.9987415,0.05905711,Jacopo Bacci
-0.3193061,0.13406795,0.18484157,-0.618586,-0.22113739,0.4445356,0.6623434,-0.33491638,0.18066166,-0.1589356,-0.29108164,-0.2070243,0,0,0,0,1.0,0.052750327,Aliou Badara Baldé
-0.3184756,-0.19554499,-0.34098586,-0.02031754,0.23945802,-0.059329093,0.17048858,-0.024150752,0.17084254,-0.49142444,-0.8016962,0.38147244,4,4,3,4,1.0,0.044678193,Loïc Bade
-0.75510186,-0.47320464,-0.024109267,-0.4013334,0.044869784,0.2699104,0.58089906,-0.34141675,0.2972616,-0.33908272,-0.8405663,0.46585453,4,4,4,4,0.97534287,0.029176006,Milan Badelj
-0.24681497,-0.31151608,-0.33620405,0.017320842,0.24237676,-0.12718143,0.05320817,0.026154071,0.0445859,-0.36523455,-0.8641902,0.44465306,4,4,3,4,0.99991035,0.04139707,Benoît Badiashile
-0.1771731,-0.28515774,-0.26663148,0.9165127,0.38491514,-0.8854879,-0.22791171,0.15623888,-0.04381813,0.07450901,0.15906963,0.39887294,3,3,3,3,0.8627534,0.091232546,Alex Baena
0.048307523,0.37495464,-0.08076035,-0.3433255,-0.90821016,0.65490896,0.7473533,0.3782278,-0.20817044,0.09476988,0.5162618,-0.37928548,2,0,2,2,1.0,0.041492056,Juma Bah
-0.39011893,0.02086374,-0.11896708,-0.17008214,-0.39171532,-0.21844359,-0.22504091,0.6380396,-0.5367055,0.80336255,0.5653807,-0.18414205,2,2,2,2,1.0,0.15317823,Juma Bah
-0.5945802,-0.4780173,-0.24462932,-0.06079282,0.058250375,-0.30971876,0.53716147,-0.37647402,0.583475,-0.5835808,-0.7128824,0.022237394,4,4,4,4,1.0,0.017138105,Leon Bailey
-0.34392905,-0.6819525,-0.47991323,1.9002594,0.827427,-1.8673501,-0.5485499,0.23872045,0.28148615,0.45929062,0.9452697,0.8333043,1,1,1,1,1.0,0.076356776,Eric Bailly
-1.0094079,-0.34467998,0.42130935,-0.8774066,-1.3237699,0.61523205,0.9947516,-0.16513073,0.21259345,0.92379373,0.25655356,-0.6050288,0,0,0,0,1.0,0.028610677,Theo Bair
-0.70575523,-0.39415085,0.065138966,-0.44067013,-0.9528084,0.33855277,0.65302694,0.2093013,-0.18184577,0.47638398,-0.032940865,-0.1858021,0,0,2,0,0.9783006,0.04381169,Stefan Bajcetic
-0.44125587,-1.1233939,-0.95348793,2.1881602,0.98106146,-2.8637455,-0.8271855,1.0278699,-0.6407988,1.0113136,1.5441636,0.33804876,1,1,1,1,1.0,0.23968875,Cédric Bakambu
-0.93065006,-0.04452096,0.6819786,-0.8981967,-0.5621059,0.56988037,0.93661124,-1.0977662,0.87191933,0.6313661,0.235948,-0.9778289,0,0,0,0,1.0,0.022705775,Mitchel Bakker
0.28478366,-0.5256128,-0.9122943,-0.15898193,-0.28782448,-0.41961527,-0.0018724129,0.2867982,-0.8014165,-0.39471668,-0.767107,0.036002137,4,4,3,4,1.0,0.074604124,Mitchel Bakker
-0.5667453,-0.094226204,-0.32424292,0.23652537,-0.026679303,-0.021301255,-0.0586255,0.3861031,-0.061425507,-0.15507649,-0.24580918,0.4232994,4,4,4,3,0.99772614,0.041556202,Darryl Bakola
-0.40734932,0.15765193,-0.10694132,-0.20527907,-0.9327711,0.0957143,0.06531644,0.83857864,-0.34732252,1.0240963,1.0101867,-0.32205382,2,2,2,2,1.0,0.16315271,Ridle Baku
-0.43572167,-0.36951396,0.004535638,-0.18598785,-0.64847374,-0.06527588,0.6727118,0.18497027,-0.0960207,-0.1962871,-0.36038852,-0.15436155,4,4,2,4,0.9808314,0.048783287,Ridle Baku
-0.0935731,-0.6169937,-0.4256965,0.029054075,-0.1857734,-0.54477787,0.08483782,0.36765203,-0.3833263,0.07854344,-0.8194485,0.12433386,3,4,3,3,0.9964992,0.04967472,Dilane Bakwa
-0.86921203,-0.54960823,0.019629523,-0.29408836,-0.08749123,-0.021560654,0.7082036,-0.6037138,0.6366309,-0.35215396,-0.58512115,0.00820072,4,4,4,4,0.9699679,0.030059535,Tommaso Baldanzi
-0.121040836,0.33747083,0.3042073,-0.39450252,-0.4893342,0.63928884,0.63328946,-0.043911703,0.17958923,0.3879441,0.14310929,-0.29750913,0,0,2,0,0.7015311,0.058653116,Alejandro Balde
-0.7194257,-0.14424625,-0.7429859,0.24474543,-0.08412436,-0.70293117,-0.7712023,1.2008454,-0.73346984,0.9498242,0.66282654,0.39160848,1,2,1,1,0.9980755,0.07122854,Keita Baldé
-1.3978608,-0.44034117,0.051548526,-1.1001579,-1.7189928,1.0967177,0.87829804,0.15049918,0.27638912,1.5230169,0.52757347,0.0022708848,0,0,0,0,0.70229536,0.05440543,Carlos Baleba
-0.4600346,-0.7768395,-0.33272198,1.5249673,0.81470245,-1.6707995,-0.6231857,0.39198074,0.12268324,0.5837852,0.48749134,0.9780278,3,3,3,1,0.9934797,0.075470924,Leonardo Balerdi
-0.40555415,-0.4169035,-0.3777151,0.41568506,0.3991747,-0.43572193,-0.47722077,0.32634076,-0.065374844,0.039439745,-0.60193235,0.94271106,3,3,3,3,1.0,0.05374686,Iván Balliu
-0.5221966,-0.6820832,-0.30405098,-0.042856723,-0.4210452,-0.21038026,0.44628546,0.20257944,-0.009711206,-0.3268212,-0.82076216,0.32980275,4,4,4,4,1.0,0.068445936,Fodé Ballo-Touré
-0.44283783,-0.26464653,-0.50129575,0.22867733,0.056176215,-0.23982589,-0.59632885,0.79528636,-0.25630465,0.2966171,-0.55585355,0.917238,3,3,3,3,0.85953903,0.046788335,Botond Balogh
-0.57367533,-0.52324134,-0.21523145,-0.1051514,-0.04828501,-0.041352056,0.42191246,-0.033991747,0.26780474,-0.47430336,-0.9452343,0.5237889,4,4,4,4,1.0,0.04529218,Folarin Balogun
-0.3653309,-0.42837662,-0.31451726,-0.0010088086,-0.27592,-0.22848165,0.41981614,0.12894057,0.028585061,-0.5089908,-0.6874156,0.18535101,4,4,4,4,0.9999962,0.01602451,Mario Balotelli
-0.9614235,-0.23238929,0.24917114,-0.78630066,-0.46985587,0.7309349,0.90432614,-0.6393111,0.44713163,0.24240686,-0.23247455,-0.20360646,0,0,0,0,1.0,0.033623897,Abdoulaye Bamba
-0.4835009,-0.3012465,0.008950144,-0.20850046,-0.2817727,0.110302195,0.4503783,0.14745918,-0.010159135,-0.265351,-0.6433556,0.2980177,4,4,4,4,0.9996339,0.056099247,Jonathan Bamba
-0.37692845,-0.8130804,-0.47604972,1.7074342,0.8294936,-1.798686,-0.7048877,0.5331586,0.13048394,0.54833084,0.37761262,1.1577759,3,3,3,1,0.9992145,0.066469006,Mohamed Bamba
-0.42712837,-0.30233836,-0.250145,0.9782765,0.39972264,-1.2144145,-0.49119872,0.73428667,-0.32635736,0.6639584,0.5981071,0.36034963,1,3,1,1,1.0,0.10584466,Samuel Bamba
-0.42052978,-1.2959156,-0.89538926,0.8271556,-0.5305382,-1.8537443,0.88429046,0.10134158,0.444506,-0.8932893,-0.5514393,-0.26482543,4,3,4,4,1.0,0.013476352,Lameck Banda
-0.33889952,-0.15684357,0.08044784,-0.2999633,-0.28975123,0.10550897,0.5113085,0.11867221,-0.038160235,-0.3519836,-0.5857961,0.099806406,4,4,4,4,0.99832386,0.08336389,Daniel Bandeira
-0.30746126,-0.23909368,-0.46798635,0.28695792,0.15588906,-0.29400223,-0.47936416,0.6053191,-0.30835882,0.14753127,-0.56401765,0.6127975,3,3,3,3,0.9999686,0.026194856,Mattia Bani
-0.65432924,-0.312723,-0.14199623,-0.39046693,-0.6186058,0.4225129,0.34817722,0.286031,-0.28262782,0.31104416,-0.19862862,0.22298676,2,4,2,2,0.723725,0.07962402,Noahkai Banks
-0.3494741,0.025857909,-0.16715163,-0.035178706,-0.8013544,0.16264533,0.30764052,0.6552833,-0.4064998,0.54444075,0.63833416,-0.21670738,2,2,2,2,0.9999995,0.07739283,Scott Banks
-0.29852164,-0.258893,-0.1964002,0.19363217,0.15609407,-0.3766991,0.13468857,0.006142065,0.11709349,-0.3222862,-0.50442064,0.22178675,4,4,3,4,0.8974386,0.0192933,Adrian Baquerin
-0.19906005,-0.30576822,-0.14186263,-0.16061257,0.013423275,-0.07151212,0.0825976,0.16033947,-0.18170524,-0.2672913,-0.7853936,0.25249177,4,4,3,4,0.9999418,0.032383822,Antonín Barák
-1.0659107,-0.44404337,-1.1326233,0.8326877,0.16663712,-1.6546494,-1.2686814,1.9400399,-1.0203624,1.5412132,1.675342,0.2672065,1,1,1,1,1.0,0.1263993,Federico Barba
-0.33692038,0.17287712,0.77982783,-0.57334524,-0.88074744,0.35624582,1.1412828,-0.3950808,0.5314721,0.44369173,0.30902034,-0.95915,0,0,0,0,1.0,0.06113397,Valentín Barco
-0.179789,-0.0665195,-0.33213457,-0.2502241,-0.22553732,0.20549853,0.16144218,0.2664485,-0.4328186,-0.2679541,-0.29972947,0.14671966,4,4,4,4,0.93891597,0.03657689,Valentín Barco
-0.35899532,-0.3849696,-0.2957549,0.013545856,-0.041069698,-0.10541916,0.14362095,0.18219441,-0.028889358,-0.36673546,-0.7947887,0.38516712,4,4,3,4,0.9987077,0.06811961,Bradley Barcola
-0.835274,-0.0407188,-0.6816712,-0.3946094,0.064693004,-0.7924399,-1.3893552,1.2824397,-1.0701917,1.4591057,0.7657989,0.55933946,1,2,1,1,1.0,0.10613966,Melvin Bard
-0.90413314,-0.35251865,0.3217831,-0.89677584,-0.56463814,0.04750061,1.056819,-1.0437056,0.8419996,0.0541851,0.00029483438,-1.0613291,0,0,0,0,1.0,0.033551473,Nicolò Barella
-0.21797441,-0.505535,-0.32460228,0.21999632,-0.18019274,-0.6892476,0.33645648,0.07489258,0.05865699,-0.43880206,-0.5443264,-0.0625682,4,4,4,4,0.9970821,0.04446275,Gabriel Bares
-0.7201749,-1.1737458,-0.5635016,0.29063356,-0.7093846,-0.9357901,0.8844715,-0.009438857,0.35930586,-0.6621282,-0.7339572,-0.15669276,4,4,4,4,1.0,0.026521146,Borna Barišić
-0.73698694,-0.56480116,0.043732174,-0.1969588,-0.34564498,-0.011010051,0.45708102,-0.16509971,0.1061147,-0.005982265,-0.34281158,-0.05089961,4,4,4,4,0.8135359,0.048128895,Téo Barisic
-0.44398874,-0.6058006,-0.39780182,0.35404485,0.09782721,-0.558212,0.03201267,0.15967476,0.19720627,-0.37613404,-0.8113127,0.4553389,3,3,3,4,0.7954187,0.029749716,Kike Barja
-0.42433292,-0.27264,-0.112758376,-0.24847613,-0.06906758,0.089892656,0.34851354,0.02931898,0.0088799,-0.39734393,-0.68785536,0.25164372,4,4,4,4,0.9998588,0.026105717,Ross Barkley
-0.81086296,-0.42307678,0.09437812,-0.38754165,0.059817392,0.31224012,0.61226463,-0.33110857,0.3442306,-0.29451033,-0.8221848,0.6238154,4,4,4,0,0.8684783,0.048177686,Aymen Barkok
-0.24309275,-0.7940349,-0.84166443,0.728239,0.08277512,-1.0557156,0.006050419,0.29166478,0.26298338,-0.6232647,-1.0275167,0.50432086,3,3,3,3,0.9611648,0.03510908,Harvey Barnes
-0.4692812,-0.3912463,-0.51075697,0.67160344,0.018135652,-0.71670836,-0.079828784,0.6417513,0.057049975,-0.18023531,-0.3963971,0.44988558,3,3,3,3,1.0,0.026645195,Enzo Barrenechea
-0.52097166,-0.42342386,-0.42708188,0.34613174,0.35544038,-0.33750594,-0.22438061,0.17481914,0.13509242,-0.29409605,-0.67962873,0.7604931,3,3,3,3,0.999693,0.015614316,Ander Barrenetxea
-0.11970564,-0.38694194,-0.456568,0.3763345,0.15990156,-0.4786803,-0.35510445,0.51445407,-0.30104434,0.09496525,-0.75153184,0.559797,3,3,3,3,0.9999962,0.030191978,Pablo Barrios
0.010626137,-0.32504365,-0.903148,1.1400485,0.22613113,-1.0557929,-0.28765243,0.57682943,-0.25407162,-0.30609888,-0.17237592,0.4634778,3,3,3,3,1.0,0.07880018,Thierno Barry
-0.27452445,0.004775593,-0.51563036,-0.21011995,-0.46812126,-0.041534908,-0.1782925,0.72929513,-0.86806566,0.25474727,0.6091746,-0.1027427,2,2,2,2,1.0,0.11796339,Davide Bartesaghi
-0.64776,-1.5159981,-0.8795931,3.0868497,1.1914421,-3.9016743,-0.74538195,1.1002644,-0.22022712,1.576101,2.5168104,0.24344413,1,1,1,1,1.0,0.18544897,Marc Bartra
-0.55645156,-1.0791705,-0.539953,0.018849507,-1.0925856,-0.9831199,1.168436,0.053343,0.05034378,-0.7749836,-0.357498,-0.648184,4,4,4,4,0.9999992,0.044586558,Federico Baschirotto
