mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,Cluster,GMM_Confidence,Recon_Error,Player
0.15659586,-0.39784452,-0.56956923,0.24403805,-0.7266276,0.3853157,0.8408202,0.3450021,-0.3665799,0.15209733,1.324817,-1.2542033,-0.36736402,-0.5751062,-0.6125685,0.16983452,1,0.99720967,0.2593442,Marc Cucurella
0.09154536,-0.27450395,-0.7420553,0.20211846,-0.64267296,0.24756019,0.52296776,0.4381085,-0.54718006,0.19214517,1.2806368,-1.057877,-0.119528264,-0.3875279,-0.56150705,0.024028704,7,0.80022883,0.16915277,Jorge Cuenca
0.008064501,0.2880944,0.39323682,-0.20898466,0.016751789,-0.6062477,0.013707459,-0.0410136,-0.32403898,0.18019104,-0.4752561,0.81783545,0.07988695,0.8737402,-0.33595085,-0.6259259,4,0.92303634,0.1787838,Matheus Cunha
0.06820451,-0.04700908,-0.36826015,-0.019377656,-0.099185824,0.23340337,0.34265494,0.19691616,0.28467488,-0.37249938,-0.18920618,-0.38654917,-0.021253578,-0.5795582,-0.19564205,0.29393592,2,0.99994856,0.14172423,Patrick Cutrone
-0.12166656,0.22306362,0.23215272,-0.3178078,0.05144705,-0.25792193,0.19548537,-0.013922229,0.94855905,-0.49578136,-0.8945025,0.19094887,0.10328958,-0.3619593,0.22939985,0.58935696,5,0.99999905,0.13723609,Tomáš Čvančara
0.35260606,0.07862767,-0.5205114,-0.21311423,0.5568343,-0.11797504,0.16960566,0.64426833,-1.6680056,1.4485699,1.2696837,0.12703215,-0.123419896,1.0472919,-1.4836642,-1.6219493,4,1.0,0.41591397,Wylan Cyprien
-0.15134275,0.16957664,0.060903102,-0.034796048,0.23330201,-0.23103069,0.27676982,-0.2053278,0.8886745,-0.3736214,-0.738457,-0.11375685,-0.29681996,-0.56189406,0.18878795,0.72927374,2,0.9999943,0.1131927,Danilo D'Ambrosio
0.34286126,-0.36076927,-0.81804657,0.15991884,-0.5925024,0.26806116,0.6710944,0.8359467,-0.9736086,0.7352679,2.0217068,-1.2478068,-0.29700252,0.07049905,-1.0081238,-0.47173986,7,1.0,0.22703394,Lucas Da Cunha
-0.96933955,0.30986717,0.2320563,-0.17499247,1.0211779,-0.43693745,-0.07221736,-0.11188099,2.2753944,-1.327328,-1.7227509,0.1925648,-0.2179982,-1.235952,0.7315861,1.3342371,5,1.0,0.08708603,Samuel Dahl
-0.27056158,0.1353653,0.05396367,-0.17142785,0.27643523,-0.02604177,0.50603867,-0.07953425,1.0936899,-0.53738606,-0.91546875,-0.08768998,-0.15835263,-0.78822243,0.06782566,0.9762444,2,0.999876,0.07922512,Finn Dahmen
-0.26809195,-0.1913971,-0.3338632,0.14156485,0.08510083,0.3286886,0.8991042,0.02541928,1.2573789,-0.77469796,-0.43785518,-0.8846227,-0.36216787,-1.4723893,0.059232384,0.91802156,2,1.0,0.052692223,Thomas Dähne
-0.15853551,-0.0072008446,-0.16151744,-0.05597069,0.09400724,0.18454367,0.51557314,0.07608376,0.8306669,-0.5025413,-0.5700187,-0.22986726,-0.09341918,-0.78370154,-0.012390658,0.77275723,2,1.0,0.07002045,Mahmoud Dahoud
-0.3508673,-0.3180989,-0.32379603,0.20274574,0.037863843,0.36629045,1.0640684,-0.040602133,1.4101532,-0.8110355,-0.36150688,-1.084797,-0.43147868,-1.6732745,0.060713843,1.0300027,2,1.0,0.08143692,Patson Daka
0.825282,0.32940257,1.1900439,-0.42560935,-0.03259858,-0.5799307,0.21953256,0.49971896,-1.3803688,1.4308245,0.22850496,0.9269821,0.2956478,1.4026201,-0.9819078,-1.9082274,4,1.0,0.50446826,Ameen Al-Dakhil
-0.5870184,0.093583,0.20317376,-0.22716883,0.57636786,-0.26864848,0.04777406,-0.0046864823,1.4433283,-0.6960216,-1.1354636,0.18147492,-0.012906507,-0.7344191,0.41605937,0.8023052,5,1.0,0.077666454,Thijs Dallinga
-0.2526823,0.07071892,-0.18568474,0.024482172,0.4080894,-0.04735527,0.5016615,-0.14735697,1.1432444,-0.6571542,-0.72844815,-0.65355605,-0.44635865,-1.1959447,0.10625203,0.79824984,2,1.0,0.18668273,Diogo Dalot
-0.5844147,0.7245449,0.4714746,-0.2244397,0.32367954,-0.87779295,-0.58199203,0.015125684,0.61456335,-0.17555603,-1.0008154,0.93442154,0.20890397,0.15157479,0.70495373,0.08465074,6,0.9662872,0.083521746,Mikkel Damsgaard
-0.8693444,0.18386409,0.22832257,-0.002260942,0.76144457,-0.3347321,0.37608498,-0.2789222,2.0547564,-1.0627588,-1.5099894,-0.062275987,-0.41512612,-1.2010622,0.4882182,1.4190471,5,1.0,0.12733614,Maat Daniel Caprini
-0.008453444,-0.06289812,-0.20702071,0.12343769,0.09598027,0.07615805,0.42107123,-0.0077051073,0.31571436,-0.1709947,-0.014312018,-0.44070145,-0.3411154,-0.59075814,-0.1466229,0.33733758,1,0.9999943,0.13086839,Flavius Daniliuc
-0.028781086,1.22969,2.2933652,0.080170676,0.30993742,-1.4233015,-0.84423804,0.16735682,-1.4333122,1.2988722,-1.4108707,2.5306401,0.27067366,2.193455,0.6183037,-2.3958116,3,1.0,0.1701478,Danilo
0.013940908,-0.07584154,-0.30672544,-0.14860156,-0.15992205,0.050349064,0.13808365,0.126289,-0.1419585,-0.125602,0.14566132,0.04043358,0.15677741,-0.12714806,-0.38782138,-0.16649354,0,0.9994908,0.5315846,Danilo
0.1948713,-0.20175213,-0.2963953,0.0695962,-0.34966707,0.28231418,0.3595336,0.21585794,-0.33649513,0.10443488,0.47062775,-0.51008725,-0.050458275,-0.2537423,-0.41370577,-0.1529339,1,0.9999466,0.09369518,Arnaut Danjuma
0.31957695,0.054897666,0.1819538,-0.23174353,0.059412748,-0.23731859,0.04243982,0.33851534,-1.0016292,0.92545253,0.76991856,0.27467543,0.05662582,0.6742943,-0.8596873,-1.3404396,4,1.0,0.2286932,Arnaut Danjuma
0.12277889,0.44047287,0.55612296,-0.37484515,0.18004781,-0.7162958,-0.04595144,-0.058756426,-0.26908657,0.49862608,-0.32162035,0.6815138,0.16383785,0.6267707,-0.20273578,-0.57272404,0,0.92813486,0.13347122,Jayden Danns
-1.1319342,1.986244,2.0818293,-0.7652678,1.5202757,-1.6200725,-2.3688333,0.25440532,0.8216802,0.008488208,-1.6349726,2.4226837,0.39436808,0.33436704,2.8029244,0.17704418,6,1.0,0.24946794,Kévin Danois
-0.76601636,0.5032806,0.5463159,-0.48075318,0.79278004,-0.61484265,-0.4061377,0.0844401,1.6281692,-0.81631064,-1.4324828,0.85093427,0.1577293,-0.44174865,0.84958273,0.8744845,5,1.0,0.10673436,Kevin Danso
0.54550344,-0.258645,-0.5416339,-0.048516218,-0.3439737,0.2762136,0.6092396,0.98430437,-1.3129916,1.1955442,2.0729566,-0.9991199,-0.15016127,0.32345888,-1.2666095,-1.0857608,7,1.0,0.30000767,Kevin Danso
0.19542344,-0.2703426,-0.7691478,0.05662739,-0.47068888,0.2242824,0.6879732,0.6312092,-0.6357342,0.42538914,1.5677502,-1.1194142,-0.17327318,-0.21277831,-0.7796996,-0.12334251,7,0.9999943,0.16656545,Dante
-0.28097734,-0.11743302,-0.21249448,0.2424775,0.29736012,0.0486774,0.8282461,-0.19882427,1.2825847,-0.66645193,-0.60324234,-0.8534898,-0.6130002,-1.3798981,0.13301034,0.97745454,2,1.0,0.16660048,Pape Daouda Diongue
0.1466305,-0.07708458,-0.3528605,0.025338847,-0.19783841,0.19683087,0.52671427,0.071227215,-0.040550645,-0.109216735,0.47251922,-0.75497,-0.25081283,-0.55924237,-0.33177358,0.29797384,1,1.0,0.11705281,Mohamed Daramy
0.69600683,-0.020625569,-0.3839543,-0.28637236,0.2873716,-0.00461952,0.6408965,1.0337071,-2.0567377,1.9041827,2.0763552,-0.30849037,0.010256894,1.0244186,-1.8420622,-1.9449857,7,0.9999962,0.30589443,Bence Dárdai
0.008284077,-0.41381937,-0.58761084,0.3136773,-0.56348526,0.45901915,0.80693316,0.07009853,0.32004955,-0.35426518,0.47814578,-1.262209,-0.2881296,-1.1536963,-0.3095584,0.49886373,1,1.0,0.11544888,Sergi Darder
-0.19304001,0.43530062,0.90678734,-0.3145641,-0.14214912,-0.5900121,0.172421,0.15473747,0.52671826,-0.2436165,-1.0242804,0.9091969,0.11437934,0.5339213,0.19432037,0.321783,0,1.0,0.42805108,Matteo Darmian
0.19472584,-0.52619606,-0.74638736,0.3121658,-0.8594843,0.4369051,0.79281837,0.31306493,-0.31309837,-0.13782048,1.1642371,-1.15644,-0.1924144,-0.68814373,-0.6102361,0.14563906,1,1.0,0.18267684,Lukas Daschner
-0.28370276,2.4763076,3.4946504,-0.27479213,1.4619856,-2.6039934,-2.9657145,0.132465,-2.0083914,1.9556788,-1.0016576,3.2532015,-0.08360682,3.085456,2.2650354,-3.7884712,3,1.0,0.5216519,Juan David Cabal
-0.7821793,0.15656283,0.31714314,-0.32448396,0.6044783,-0.23343533,0.29226798,-0.06263548,1.9635292,-1.0127467,-1.4716802,0.2656386,-0.04732038,-0.7601839,0.5135042,1.402746,5,1.0,0.17316028,Jonathan David
0.2589087,1.1143441,2.0999606,-0.46945423,0.39828244,-1.3766797,-1.1644225,0.3132254,-1.0707083,1.2751278,-0.6029653,2.1874647,0.51023036,1.8898926,0.58358926,-2.0415432,3,1.0,0.18902063,Alphonso Davies
0.4233716,1.0684873,2.5031629,-0.3475862,0.3185344,-1.3126861,-1.0400182,0.43940115,-1.5127441,1.6359462,-0.7893459,2.6149013,0.6261432,2.2457702,0.22345121,-2.4932961,3,1.0,0.3065389,Ben Davies
-0.31240118,-0.17710036,-0.13508993,-0.08746348,-0.04492184,0.41075224,0.7896271,0.13552633,1.0346109,-0.62260383,-0.55406654,-0.2992755,0.010179199,-0.99462575,-0.04822717,0.9339759,2,1.0,0.20959055,Keinan Davis
-0.24023458,-0.07982286,-0.15870783,-0.009776566,0.22251487,0.15528502,0.72189337,-0.049009115,1.0621138,-0.5908368,-0.60904884,-0.56169075,-0.3288091,-1.1168277,0.0012966543,0.9166952,2,1.0,0.06314704,Leif Davis
1.1367947,0.48962897,1.9419559,-0.18294032,-0.18368177,-0.7797574,0.06078492,0.66566765,-1.7872388,1.895801,-0.18789536,1.8222426,0.40864378,2.291641,-1.1236423,-2.495577,3,1.0,0.4522931,Zuriko Davitashvili
0.7190153,0.31707713,1.2025574,-0.27212727,0.07327147,-0.56681037,0.2294176,0.6302746,-1.6185483,1.6726154,0.21392392,1.2035128,0.14491704,1.7464311,-1.2574152,-2.1702695,4,1.0,0.4259799,Paweł Dawidowicz
-0.20534834,0.43707997,0.5834447,-0.29990768,-0.005230005,-0.46477714,0.4097948,-0.0854747,0.7972126,-0.15508832,-0.98399216,0.47520524,-0.007709235,0.10910299,0.25346988,0.7824141,5,0.9972305,0.27467313,Craig Dawson
-0.5595016,0.9074572,0.7572453,-0.55520296,0.71576315,-0.9780549,-0.7952425,-0.03251148,1.1361092,-0.31393638,-1.2879564,0.99581593,0.14464661,-0.1471985,1.1840366,0.45578167,5,1.0,0.08180792,Kevin De Bruyne
-0.5908381,0.51740897,0.38929236,-0.2580591,0.41084516,-0.5693886,0.19592877,-0.21012448,1.312272,-0.53736264,-1.2631714,0.4543878,-0.12200968,-0.25580904,0.45376617,0.97422445,5,1.0,0.14248909,Bobby De Cordova-Reid
0.19485322,-0.3372879,-0.5533503,0.19502798,-0.5734582,0.3241864,0.49180466,0.326721,-0.48865938,0.077828646,0.9775566,-0.938779,-0.121619634,-0.36599752,-0.54310834,-0.0023220368,1,0.611885,0.095091,Charles De Ketelaere
0.079340376,0.044073317,-0.042152464,-0.06841834,-0.029132418,-0.16904272,0.16077642,0.11612983,-0.49355027,0.21644641,0.27387407,0.010285678,-0.03957374,0.21218309,-0.57082117,-0.4380228,4,0.9999818,0.24010554,Rodrigo De Paul
-0.8233021,0.6297535,0.69151133,-0.45641515,0.5088444,-0.7347604,-0.31981742,0.13965373,1.2007136,-0.40732026,-1.4078946,1.1435915,0.21199146,-0.10423827,0.83470064,0.58343196,5,1.0,0.12687823,Théo De Percin
0.47958893,-0.33168918,-0.6384784,0.05557466,-0.36800092,0.21327144,0.6341945,0.78544015,-1.1367049,0.8934205,1.8785868,-0.91733015,-0.20874614,0.24160638,-1.1658071,-0.8019642,7,1.0,0.37918028,Mattia De Sciglio
0.774269,-0.030369967,-0.2606148,-0.18506241,0.32001847,-0.22910544,0.4158848,0.7814538,-1.886832,1.6557353,1.5661488,0.1898282,-0.09134069,1.3093023,-1.8693557,-1.9723358,4,1.0,0.594967,Lorenzo De Silvestri
0.22456229,0.1489782,0.25662288,-0.3195473,0.052803066,-0.3379626,0.13645901,0.22486657,-0.9039761,0.7067844,0.4144491,0.40604895,0.122359656,0.76489234,-0.7663248,-1.1431533,4,1.0,0.14957301,Thibault De Smet
0.1231421,0.36644688,0.73695743,-0.3484333,0.041572366,-0.7400842,-0.1723856,0.041165866,-0.38762,0.5599088,-0.24566351,0.7663975,0.23472819,0.8640438,-0.252009,-0.6357352,0,0.99832964,0.15337512,Koni De Winter
-0.22442615,1.4238328,2.1302207,-0.40536398,0.92675245,-1.4744545,-1.6625457,0.27414396,-1.1694366,1.2902633,-1.0325654,2.550245,0.45781797,1.792344,1.3899007,-2.0289211,3,1.0,0.25216153,Amar Dedić
0.16193148,-0.07795959,-0.39397717,0.023796145,-0.14423011,0.18470341,0.3323754,0.1754348,-0.33239353,0.03688355,0.43781152,-0.37673885,-0.09049356,-0.29022774,-0.4679196,-0.0128764985,1,0.9986943,0.1289085,Alessandro Deiola
0.06781067,0.15186703,-0.18043946,-0.22690742,0.19785284,-0.31917495,0.034894213,0.29863375,-0.6888956,0.6089053,0.63881904,0.21154822,0.0820738,0.56495416,-0.5841548,-0.86913383,4,1.0,0.35097054,Romain Del Castillo
-0.96930856,1.1880063,0.98153025,-0.36741632,0.72587585,-1.0992035,-1.3757817,0.14208192,0.5476351,-0.1503745,-1.1785532,1.5355954,0.22932565,0.2864337,1.6480566,-0.09368171,6,0.99999815,0.1747114,Enrico Del Prato
0.30768,-0.23256025,-0.37806267,-0.05973874,-0.42353076,0.4107862,0.64541215,0.8644488,-1.1777653,0.9369503,1.7431824,-1.0602859,-0.013535716,0.10343047,-1.0086524,-0.8189525,7,1.0,0.22806856,Thomas Delaine
1.0114558,0.35013467,0.8427936,-0.48597717,0.40511888,-0.54246265,-0.004453853,1.0138816,-2.3641076,2.3443465,1.0325973,1.2608883,-0.04124173,2.3241937,-1.7489805,-3.36166,4,1.0,0.34477502,Liam Delap
-1.7588037,2.734276,2.498901,-0.8579107,1.951967,-2.2389784,-3.8185308,0.45353907,0.38357583,0.30861062,-1.5951437,3.0937269,0.4141698,0.84693253,4.160394,-1.087541,6,1.0,0.3008961,Fisayo Dele-Bashiru
-0.03419032,0.74263173,1.1896901,-0.45262966,0.24983707,-0.9546206,-0.26067853,0.15233882,-0.43508705,0.78578407,-0.7633443,1.4910394,0.3724616,1.4271253,-0.04629279,-0.89074874,3,0.9991344,0.25384763,Andy Delort
-0.26252756,0.10720754,0.07986097,-0.17844006,0.21758308,-0.091135986,0.37577873,-0.102359116,0.99013174,-0.47204316,-0.79724866,-0.059347242,-0.047941256,-0.65203744,0.1511045,0.79268825,2,0.9932784,0.093281716,Olivier Deman
0.24212635,0.3501704,0.9032535,-0.2929304,0.022007607,-0.7160638,0.053823784,0.21560253,-0.8917434,1.0979536,-0.039690036,0.9106342,0.25192016,1.273034,-0.6638744,-1.2748132,4,0.91747874,0.2859093,Ali Dembélé
0.18433881,0.1430879,0.33127284,-0.049043693,0.022449013,-0.28911525,0.126013,0.11443141,-0.341613,0.4512345,-0.03754257,0.28374225,0.035033636,0.38461813,-0.37083238,-0.3987176,0,0.9994832,0.18865399,Ousmane Dembélé
-0.123815335,0.46261448,0.21720566,-0.36584228,0.23136279,-0.57483613,-0.300504,-0.005352229,0.31875858,-0.0688172,-0.5886898,0.3387742,0.0073914155,0.06738679,0.25703442,-0.049030434,0,0.99999523,0.12242858,Ermedin Demirović
-0.9930642,1.0295422,0.886001,-0.54483443,0.9650824,-0.9990607,-1.5961357,0.20502654,1.2439563,-0.7406439,-1.3198133,1.4131627,0.34127733,-0.16027543,1.7419689,0.33360806,6,0.99663925,0.19404168,Sepp van den Berg
0.16541411,0.06678845,-0.093850315,-0.13122225,0.07655102,-0.060773715,0.15723746,0.44133765,-0.8489903,0.67384315,0.76863986,-0.13562225,0.019879721,0.48055786,-0.7033781,-0.77136785,4,0.744795,0.24137673,Rémy Descamps
0.8490072,0.004156053,0.68120056,0.0051126704,-0.21918958,-0.4073501,0.28250945,0.3724113,-1.4254564,1.2299927,0.073128566,0.9208581,0.048187457,1.5248387,-1.359414,-1.8047941,4,1.0,0.27677053,Arthur Desmas
-0.47811413,0.68105084,0.57111853,-0.547122,0.48795664,-0.72727776,-0.58543116,0.10086442,1.0463693,-0.42894605,-1.1040393,0.83102953,0.22472459,-0.16859595,0.9353018,0.385594,5,1.0,0.21887454,Justin Devenny
0.5887287,-0.05844263,-0.6791234,-0.12707283,0.46131152,-0.14829671,0.21634977,0.9201937,-2.178808,2.0644112,2.1085672,0.087668315,-0.0054456964,1.3674804,-1.9113396,-2.3047333,4,1.0,0.7346071,Kiernan Dewsbury-Hall
0.123456925,-0.03979267,-0.09784548,0.07415567,-0.0649441,-0.019788232,-0.05189679,0.06920549,-0.4612704,0.30358526,0.24702384,-0.0069446545,-0.14019167,0.070716195,-0.3799442,-0.32223558,7,0.99934554,0.25349617,Michele Di Gregorio
-0.9893299,0.31030592,0.27358484,-0.19453059,0.8461971,-0.6350134,-0.062414013,-0.27530682,2.1458836,-1.0272679,-1.5874773,0.266392,-0.20012042,-0.9764819,0.7031824,1.1738133,5,1.0,0.15907316,Giovanni Di Lorenzo
-2.0689125,2.8509429,2.5834494,-0.8146933,2.0285072,-2.2953925,-4.052348,0.46369988,0.90650475,-0.18789104,-1.972542,3.155723,0.38713047,0.5878593,4.5712748,-0.65185815,6,1.0,0.24047938,Boulaye Dia
0.08434115,-0.034641802,-0.2762956,0.05905168,-0.00882894,0.14135101,0.43472034,0.05835623,0.15361956,-0.1177963,0.15434714,-0.552889,-0.3031597,-0.524894,-0.21989149,0.35295415,1,1.0,0.10934248,Mouctar Diakhaby
-0.106283315,0.7872266,1.3198225,-0.27149543,0.26630256,-0.9526444,-0.6138545,0.27588832,-0.559282,0.6462051,-0.94934314,1.8661003,0.5151146,1.2217647,0.46643907,-1.1020105,3,1.0,0.10589532,Mamadou Diakhon
-0.5192912,0.409135,0.18085499,-0.36857507,0.6355206,-0.49670234,0.0477636,-0.13187972,1.613732,-0.7821901,-1.3813844,0.2225446,-0.04592384,-0.653955,0.51380694,0.9628384,5,1.0,0.07866911,Bafodé Diakité
0.12614988,-0.17265266,-0.33636558,0.029352766,-0.14034498,0.29792094,0.33631986,0.13782535,0.09793617,-0.24878451,0.06259393,-0.3872925,0.006046802,-0.5406531,-0.25708473,0.26739395,2,0.68248075,0.06513984,Oumar Diakité
0.10527355,-0.20911348,-0.38828427,0.09889348,-0.47454438,0.2527229,0.47035033,0.16973987,-0.16333039,-0.19094019,0.45938155,-0.7261201,-0.13138278,-0.43931004,-0.42680478,0.18132931,1,0.9961983,0.13033871,Amad Diallo
0.080842435,-0.116257526,-0.22751917,0.03600898,0.0833751,0.14337358,0.39220834,0.028359007,0.4115752,-0.28544313,-0.056286752,-0.4396636,-0.21026379,-0.6121435,-0.06592195,0.49100843,2,0.97361153,0.05806098,Assane Diao
-0.42762095,0.19783345,0.3395447,-0.07604895,0.49282086,-0.27198237,0.39961356,-0.25337195,1.4352303,-0.62107617,-1.1879234,0.0021519358,-0.34153563,-0.78877395,0.3941558,1.1437174,5,0.99981403,0.15548413,Assane Diao
1.1844703,0.22701055,1.1471977,-0.4173591,0.02794704,-0.6119969,0.12331842,0.5855201,-2.201008,2.0745108,0.5440248,1.3667305,0.27090564,2.2301579,-1.5699425,-2.903061,4,0.99999905,0.31982207,Habib Diarra
0.5337073,-0.030172937,0.19574796,-0.16323043,0.042026155,0.120286986,0.24285619,0.5467787,-1.3967159,1.0635506,0.95360535,-0.16627756,0.0359973,0.7335569,-1.2367446,-1.3999963,4,1.0,0.25906166,Moussa Diarra
-0.02930089,-0.5494446,-0.46853513,0.28195655,-0.4873895,0.5928636,0.8877942,0.03801582,0.5542009,-0.5659228,0.324935,-0.86412823,-0.09931838,-1.1652751,-0.28449237,0.6488251,2,1.0,0.44554287,Rúben Dias
0.5293953,-0.13269976,-0.31989115,-0.09909886,-0.118045196,0.41989616,0.5045023,1.0096115,-1.7248863,1.6081216,1.9873972,-0.77862835,0.08897983,0.5832965,-1.4520669,-1.4948268,7,1.0,0.26463282,Krépin Diatta
-0.08399681,0.018069774,-0.15358286,0.014775034,0.21108885,-0.04106259,0.2774189,-0.0023603588,0.65867794,-0.42879096,-0.42448047,-0.35755533,-0.2603584,-0.6681692,0.017700806,0.47734848,2,0.9999829,0.05445968,Kandet Diawara
-0.1052688,0.36378717,0.5051436,-0.3709993,0.097847596,-0.3682555,0.41021335,-0.13375333,0.8488767,-0.16647132,-0.8584788,0.3004923,-0.05385812,-0.09100634,0.23660235,0.80683124,5,0.99989885,0.3885873,Mahamadou Diawara
-1.1226851,1.0973425,0.706494,-0.5579822,1.0488381,-1.2043413,-1.2477269,-0.030664496,1.7374384,-0.6124951,-1.7168498,1.2533892,0.16538155,-0.31894296,1.7175564,0.5774753,5,1.0,0.26815358,Mahamadou Diawara
-0.36327106,0.49294582,0.7541232,-0.02764521,-0.08639361,-0.9282289,0.014702544,0.08329281,-0.1574493,0.31040847,-0.8781956,1.1326264,0.2258735,0.8461847,0.1284658,-0.5644937,3,0.99444366,0.29720116,Brahim Díaz
-0.92211026,0.33231273,0.4747675,-0.28199965,0.90028274,-0.4189152,-0.00301373,-0.04615365,1.8926667,-1.0096875,-1.6560304,0.45358372,-0.16752465,-0.84504884,0.7055136,1.2108881,5,1.0,0.11185439,Daniel Díaz
0.4010472,-0.52195704,-0.8544296,0.25017795,-0.75054085,0.35889146,0.60225546,0.652157,-0.9070269,0.32223445,1.7484158,-1.140971,-0.25777146,-0.17780793,-1.0071137,-0.28746554,7,1.0,0.61026883,Luis Díaz
0.15434754,-0.25360963,-0.49486864,0.0732526,-0.49503163,0.33344433,0.4970404,0.30453283,-0.37825686,-0.022938538,0.6756448,-0.78932786,-0.03637937,-0.38925993,-0.48029906,-0.007944958,1,0.99999815,0.10277393,Pedro Díaz
-1.3736064,1.6956236,1.2433194,-0.4650044,1.2946858,-1.4191816,-2.2352977,0.2147797,0.6337334,0.070767745,-1.4777464,1.8831683,0.2316925,0.2368913,2.6036434,-0.2950768,6,1.0,0.1605284,Tyler Dibling
0.5605893,-0.17092371,-0.8499865,-0.05043051,-0.01727193,0.0061867665,0.6096642,1.0925847,-1.5730317,1.3798012,2.2044165,-0.616738,-0.21102673,0.76876813,-1.7141252,-1.2556516,7,1.0,0.45342836,Diego
-0.4990275,0.08301328,-0.03757663,0.089186236,0.5634445,-0.31560063,0.4290563,-0.3196023,1.7047075,-0.84724766,-1.1668718,-0.40200678,-0.52677995,-1.312059,0.3548708,0.95444995,2,1.0,0.156979,Justin Diehl
0.30553946,0.028244264,0.33951563,-0.20605366,-0.19788674,-0.13300857,0.36382353,0.1415628,-0.56260663,0.4577409,0.13171512,0.1549909,0.13003492,0.4349798,-0.6370821,-0.7284003,4,0.9999971,0.22119114,Bamba Dieng
0.041441917,-0.37815347,-0.4418047,0.16866474,-0.37049404,0.4342213,0.6824639,0.08443624,0.44792804,-0.43860403,0.14197154,-0.9457436,-0.1372177,-0.97740537,-0.20618865,0.5054783,2,0.86567223,0.042048175,Eric Dier
-0.028008185,-0.101517,-0.12745845,-0.044381645,0.04745632,0.21497732,0.42431742,0.01740262,0.4297507,-0.25471878,-0.17249928,-0.22265378,0.020039111,-0.56101406,-0.08877536,0.4981937,2,0.9999829,0.14645968,Lucas Digne
0.6049626,0.51828057,1.9033663,-0.2317788,-0.017354198,-0.9019183,-0.62560403,0.28501028,-1.4466134,1.2658385,-0.38382313,1.8999761,0.4680469,1.867315,-0.23559186,-2.261149,3,1.0,0.3323471,Kembo Diliwidi
0.16230486,-0.17193428,-0.2682351,0.06544581,-0.3444205,0.11490698,0.25701368,0.28632152,-0.34643102,-0.0040740836,0.6194898,-0.5387544,-0.044011187,-0.21917415,-0.41306102,-0.14880371,7,0.97270006,0.14120428,Federico Dimarco
-0.13765931,-0.43571916,-0.4016801,0.15345363,-0.22391278,0.3801967,0.95386714,0.021446481,0.9431274,-0.6961077,-0.030133255,-1.1391233,-0.31084076,-1.3768967,-0.19416687,0.8163416,2,1.0,0.12667511,Stole Dimitrievski
-0.05841074,-0.38505217,-0.5248116,0.17206493,-0.40531868,0.5286134,0.7723384,0.11063311,0.4480419,-0.47677812,0.17617652,-0.9110475,-0.11283649,-1.1346302,-0.27096674,0.51124895,2,0.99963963,0.118308544,Junior Dina Ebimbe
0.6939615,0.22656149,0.9589648,-0.15187997,-0.030090213,-0.4716034,0.024155587,0.5315025,-1.39407,1.239079,0.2565524,0.93576944,0.16341725,1.4233161,-0.96666646,-1.9056315,4,1.0,0.24724329,Eren Dinkçi
0.03834511,0.28671053,0.085773,-0.2816897,0.12757072,-0.23129874,0.101205766,-0.021495812,-0.07713953,0.19578284,-0.15831766,0.088451326,-0.021502487,0.2860447,-0.18015951,-0.1963399,0,0.9997635,0.15107973,Sinaly Diomande
-0.095608465,-0.4927871,-0.5105909,0.26424378,-0.4600801,0.664858,0.83383316,0.08128078,0.58890045,-0.65139353,0.21198617,-0.79517555,-0.05647736,-1.2070166,-0.23942754,0.70421726,2,1.0,0.41885036,Yan Diomandé
